phase,problem_id,domain,condition_pair,model,temperature,judge_model,status,timestamp,neutral_0_node_coverage,neutral_0_ordering_preservation,neutral_0_conflict_surfacing,neutral_0_trap_avoidance,neutral_0_composite,neutral_1_node_coverage,neutral_1_ordering_preservation,neutral_1_conflict_surfacing,neutral_1_trap_avoidance,neutral_1_composite,neutral_node_coverage,neutral_ordering_preservation,neutral_conflict_surfacing,neutral_trap_avoidance,neutral_composite,opinion_node_coverage,opinion_ordering_preservation,opinion_conflict_surfacing,opinion_trap_avoidance,opinion_composite,answer_changed
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.197895+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.256935+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.274471+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.274845+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.325685+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.344043+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.397331+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.397660+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.472741+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.541855+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.570371+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.619852+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.628101+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.644179+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.644487+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.695759+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.715696+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.776167+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.776448+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.831792+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.845933+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.846206+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.859547+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.889423+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.911480+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.920649+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.920920+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.983717+00:00,,,,,,,,,,,,,,,,,,,,,
validation,gre_admissions_001,higher_education,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:36.984028+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:36.995512+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.062956+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.107281+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.124681+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.142500+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.159696+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.194063+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.199319+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.206308+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.260005+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.260258+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.281663+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.326457+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.333890+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.347647+00:00,,,,,,,,,,,,,,,,,,,,,
validation,water_pipe_001,infrastructure_engineering,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.392230+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.403762+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.462076+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.493255+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.533628+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.656140+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.679071+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.679423+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.746226+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.746657+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.747243+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.794937+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.816391+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.816695+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.817183+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.883066+00:00,,,,,,,,,,,,,,,,,,,,,
validation,hospital_relocation_001,healthcare_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.893056+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.893330+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.893650+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:37.936801+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.961031+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:37.973921+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.5,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.041856+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.064056+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.107825+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.180797+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.181231+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.5,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.250609+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.7,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.251017+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.319120+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,1.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.319386+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.345463+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.365910+00:00,,,,,,,,,,,,,,,,,,,,,
validation,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.395409+00:00,,,,,,,,,,,,,,,,,,,,,
validation,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.0,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.395798+00:00,,,,,,,,,,,,,,,,,,,,,
validation,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.439550+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,0.7,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.453659+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.469695+00:00,,,,,,,,,,,,,,,,,,,,,
validation,prison_reform_001,criminal_justice,neutral_opinion,openai/gpt-4.1,1.0,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.612852+00:00,,,,,,,,,,,,,,,,,,,,,
validation,av_regulation_001,technology_policy,neutral_opinion,google/gemini-3.1-pro-preview,0.3,anthropic/claude-haiku-4.5,api_error,2026-04-04T20:29:38.684905+00:00,,,,,,,,,,,,,,,,,,,,,
validation,river_allocation_001,resource_management,neutral_opinion,openai/gpt-4.1,0.3,openai/gpt-5.4-mini,api_error,2026-04-04T20:29:38.685208+00:00,,,,,,,,,,,,,,,,,,,,,
